rel_path,fs,lead_index,lead_name,r_time_s,target_len,outdir,mode
48390.dat,400.0,0,I,0.4025,300,C:/Physionet/PhysioNetChallange/one_beat_out/48390,wfdb
484196.dat,400.0,0,I,0.9775,300,C:/Physionet/PhysioNetChallange/one_beat_out/484196,wfdb
48434.dat,400.0,0,I,1.3075,300,C:/Physionet/PhysioNetChallange/one_beat_out/48434,wfdb
48653.dat,400.0,0,I,0.4575,300,C:/Physionet/PhysioNetChallange/one_beat_out/48653,wfdb
486822.dat,400.0,0,I,0.4125,300,C:/Physionet/PhysioNetChallange/one_beat_out/486822,wfdb
486940.dat,400.0,0,I,0.7,300,C:/Physionet/PhysioNetChallange/one_beat_out/486940,wfdb
486941.dat,400.0,0,I,0.6875,300,C:/Physionet/PhysioNetChallange/one_beat_out/486941,wfdb
486942.dat,400.0,0,I,0.84,300,C:/Physionet/PhysioNetChallange/one_beat_out/486942,wfdb
486943.dat,400.0,0,I,0.32,300,C:/Physionet/PhysioNetChallange/one_beat_out/486943,wfdb
486954.dat,400.0,0,I,1.2275,300,C:/Physionet/PhysioNetChallange/one_beat_out/486954,wfdb
486959.dat,400.0,0,I,0.645,300,C:/Physionet/PhysioNetChallange/one_beat_out/486959,wfdb
486960.dat,400.0,0,I,1.2475,300,C:/Physionet/PhysioNetChallange/one_beat_out/486960,wfdb
486962.dat,400.0,0,I,1.12,300,C:/Physionet/PhysioNetChallange/one_beat_out/486962,wfdb
487302.dat,400.0,0,I,1.0125,300,C:/Physionet/PhysioNetChallange/one_beat_out/487302,wfdb
487303.dat,400.0,0,I,1.07,300,C:/Physionet/PhysioNetChallange/one_beat_out/487303,wfdb
487304.dat,400.0,0,I,0.7875,300,C:/Physionet/PhysioNetChallange/one_beat_out/487304,wfdb
487305.dat,400.0,0,I,0.3575,300,C:/Physionet/PhysioNetChallange/one_beat_out/487305,wfdb
488191.dat,400.0,0,I,0.675,300,C:/Physionet/PhysioNetChallange/one_beat_out/488191,wfdb
488962.dat,400.0,0,I,0.3825,300,C:/Physionet/PhysioNetChallange/one_beat_out/488962,wfdb
489204.dat,400.0,0,I,0.9475,300,C:/Physionet/PhysioNetChallange/one_beat_out/489204,wfdb
490884.dat,400.0,0,I,0.5825,300,C:/Physionet/PhysioNetChallange/one_beat_out/490884,wfdb
492469.dat,400.0,0,I,0.5775,300,C:/Physionet/PhysioNetChallange/one_beat_out/492469,wfdb
495468.dat,400.0,0,I,0.8725,300,C:/Physionet/PhysioNetChallange/one_beat_out/495468,wfdb
495469.dat,400.0,0,I,0.3225,300,C:/Physionet/PhysioNetChallange/one_beat_out/495469,wfdb
495475.dat,400.0,0,I,0.895,300,C:/Physionet/PhysioNetChallange/one_beat_out/495475,wfdb
495476.dat,400.0,0,I,0.93,300,C:/Physionet/PhysioNetChallange/one_beat_out/495476,wfdb
495478.dat,400.0,0,I,1.0425,300,C:/Physionet/PhysioNetChallange/one_beat_out/495478,wfdb
495482.dat,400.0,0,I,1.3425,300,C:/Physionet/PhysioNetChallange/one_beat_out/495482,wfdb
495486.dat,400.0,0,I,0.335,300,C:/Physionet/PhysioNetChallange/one_beat_out/495486,wfdb
495487.dat,400.0,0,I,0.8725,300,C:/Physionet/PhysioNetChallange/one_beat_out/495487,wfdb
495489.dat,400.0,0,I,0.3125,300,C:/Physionet/PhysioNetChallange/one_beat_out/495489,wfdb
495490.dat,400.0,0,I,1.395,300,C:/Physionet/PhysioNetChallange/one_beat_out/495490,wfdb
495491.dat,400.0,0,I,1.28,300,C:/Physionet/PhysioNetChallange/one_beat_out/495491,wfdb
495493.dat,400.0,0,I,0.53,300,C:/Physionet/PhysioNetChallange/one_beat_out/495493,wfdb
495496.dat,400.0,0,I,0.6175,300,C:/Physionet/PhysioNetChallange/one_beat_out/495496,wfdb
495500.dat,400.0,0,I,0.61,300,C:/Physionet/PhysioNetChallange/one_beat_out/495500,wfdb
495857.dat,400.0,0,I,0.32,300,C:/Physionet/PhysioNetChallange/one_beat_out/495857,wfdb
497978.dat,400.0,0,I,0.595,300,C:/Physionet/PhysioNetChallange/one_beat_out/497978,wfdb
498057.dat,400.0,0,I,0.6825,300,C:/Physionet/PhysioNetChallange/one_beat_out/498057,wfdb
498111.dat,400.0,0,I,0.64,300,C:/Physionet/PhysioNetChallange/one_beat_out/498111,wfdb
498222.dat,400.0,0,I,0.4275,300,C:/Physionet/PhysioNetChallange/one_beat_out/498222,wfdb
498231.dat,400.0,0,I,0.525,300,C:/Physionet/PhysioNetChallange/one_beat_out/498231,wfdb
498244.dat,400.0,0,I,0.3575,300,C:/Physionet/PhysioNetChallange/one_beat_out/498244,wfdb
4991.dat,400.0,0,I,1.0075,300,C:/Physionet/PhysioNetChallange/one_beat_out/4991,wfdb
499880.dat,400.0,0,I,0.76,300,C:/Physionet/PhysioNetChallange/one_beat_out/499880,wfdb
50204.dat,400.0,0,I,0.81,300,C:/Physionet/PhysioNetChallange/one_beat_out/50204,wfdb
50222.dat,400.0,0,I,0.48,300,C:/Physionet/PhysioNetChallange/one_beat_out/50222,wfdb
502418.dat,400.0,0,I,0.735,300,C:/Physionet/PhysioNetChallange/one_beat_out/502418,wfdb
503814.dat,400.0,0,I,1.14,300,C:/Physionet/PhysioNetChallange/one_beat_out/503814,wfdb
504522.dat,400.0,0,I,0.45,300,C:/Physionet/PhysioNetChallange/one_beat_out/504522,wfdb
504525.dat,400.0,0,I,0.8675,300,C:/Physionet/PhysioNetChallange/one_beat_out/504525,wfdb
504532.dat,400.0,0,I,0.9675,300,C:/Physionet/PhysioNetChallange/one_beat_out/504532,wfdb
508573.dat,400.0,0,I,0.505,300,C:/Physionet/PhysioNetChallange/one_beat_out/508573,wfdb
509182.dat,400.0,0,I,0.3875,300,C:/Physionet/PhysioNetChallange/one_beat_out/509182,wfdb
509556.dat,400.0,0,I,0.8675,300,C:/Physionet/PhysioNetChallange/one_beat_out/509556,wfdb
509557.dat,400.0,0,I,0.935,300,C:/Physionet/PhysioNetChallange/one_beat_out/509557,wfdb
509558.dat,400.0,0,I,0.365,300,C:/Physionet/PhysioNetChallange/one_beat_out/509558,wfdb
509559.dat,400.0,0,I,0.34,300,C:/Physionet/PhysioNetChallange/one_beat_out/509559,wfdb
509561.dat,400.0,0,I,0.73,300,C:/Physionet/PhysioNetChallange/one_beat_out/509561,wfdb
509563.dat,400.0,0,I,1.06,300,C:/Physionet/PhysioNetChallange/one_beat_out/509563,wfdb
509567.dat,400.0,0,I,0.5775,300,C:/Physionet/PhysioNetChallange/one_beat_out/509567,wfdb
509570.dat,400.0,0,I,1.3525,300,C:/Physionet/PhysioNetChallange/one_beat_out/509570,wfdb
509571.dat,400.0,0,I,0.8075,300,C:/Physionet/PhysioNetChallange/one_beat_out/509571,wfdb
512072.dat,400.0,0,I,1.1325,300,C:/Physionet/PhysioNetChallange/one_beat_out/512072,wfdb
514020.dat,400.0,0,I,1.15,300,C:/Physionet/PhysioNetChallange/one_beat_out/514020,wfdb
514754.dat,400.0,0,I,1.2875,300,C:/Physionet/PhysioNetChallange/one_beat_out/514754,wfdb
514759.dat,400.0,0,I,0.3575,300,C:/Physionet/PhysioNetChallange/one_beat_out/514759,wfdb
516048.dat,400.0,0,I,0.72,300,C:/Physionet/PhysioNetChallange/one_beat_out/516048,wfdb
516050.dat,400.0,0,I,0.355,300,C:/Physionet/PhysioNetChallange/one_beat_out/516050,wfdb
516051.dat,400.0,0,I,0.6875,300,C:/Physionet/PhysioNetChallange/one_beat_out/516051,wfdb
516054.dat,400.0,0,I,0.9075,300,C:/Physionet/PhysioNetChallange/one_beat_out/516054,wfdb
516056.dat,400.0,0,I,0.6575,300,C:/Physionet/PhysioNetChallange/one_beat_out/516056,wfdb
516063.dat,400.0,0,I,0.82,300,C:/Physionet/PhysioNetChallange/one_beat_out/516063,wfdb
516067.dat,400.0,0,I,0.755,300,C:/Physionet/PhysioNetChallange/one_beat_out/516067,wfdb
516069.dat,400.0,0,I,0.5275,300,C:/Physionet/PhysioNetChallange/one_beat_out/516069,wfdb
516073.dat,400.0,0,I,1.15,300,C:/Physionet/PhysioNetChallange/one_beat_out/516073,wfdb
516074.dat,400.0,0,I,0.4975,300,C:/Physionet/PhysioNetChallange/one_beat_out/516074,wfdb
516128.dat,400.0,0,I,1.1975,300,C:/Physionet/PhysioNetChallange/one_beat_out/516128,wfdb
516130.dat,400.0,0,I,0.7475,300,C:/Physionet/PhysioNetChallange/one_beat_out/516130,wfdb
516133.dat,400.0,0,I,0.365,300,C:/Physionet/PhysioNetChallange/one_beat_out/516133,wfdb
516369.dat,400.0,0,I,0.3575,300,C:/Physionet/PhysioNetChallange/one_beat_out/516369,wfdb
518416.dat,400.0,0,I,0.925,300,C:/Physionet/PhysioNetChallange/one_beat_out/518416,wfdb
518613.dat,400.0,0,I,0.3825,300,C:/Physionet/PhysioNetChallange/one_beat_out/518613,wfdb
518741.dat,400.0,0,I,0.8375,300,C:/Physionet/PhysioNetChallange/one_beat_out/518741,wfdb
518865.dat,400.0,0,I,0.375,300,C:/Physionet/PhysioNetChallange/one_beat_out/518865,wfdb
518950.dat,400.0,0,I,0.4025,300,C:/Physionet/PhysioNetChallange/one_beat_out/518950,wfdb
518994.dat,400.0,0,I,0.975,300,C:/Physionet/PhysioNetChallange/one_beat_out/518994,wfdb
519086.dat,400.0,0,I,0.3075,300,C:/Physionet/PhysioNetChallange/one_beat_out/519086,wfdb
519161.dat,400.0,0,I,1.1225,300,C:/Physionet/PhysioNetChallange/one_beat_out/519161,wfdb
519690.dat,400.0,0,I,0.365,300,C:/Physionet/PhysioNetChallange/one_beat_out/519690,wfdb
519819.dat,400.0,0,I,1.14,300,C:/Physionet/PhysioNetChallange/one_beat_out/519819,wfdb
520585.dat,400.0,0,I,0.6875,300,C:/Physionet/PhysioNetChallange/one_beat_out/520585,wfdb
520926.dat,400.0,0,I,1.085,300,C:/Physionet/PhysioNetChallange/one_beat_out/520926,wfdb
521055.dat,400.0,0,I,1.21,300,C:/Physionet/PhysioNetChallange/one_beat_out/521055,wfdb
521107.dat,400.0,0,I,1.055,300,C:/Physionet/PhysioNetChallange/one_beat_out/521107,wfdb
521118.dat,400.0,0,I,1.1175,300,C:/Physionet/PhysioNetChallange/one_beat_out/521118,wfdb
522414.dat,400.0,0,I,0.4175,300,C:/Physionet/PhysioNetChallange/one_beat_out/522414,wfdb
522735.dat,400.0,0,I,0.9075,300,C:/Physionet/PhysioNetChallange/one_beat_out/522735,wfdb
524075.dat,400.0,0,I,0.7575,300,C:/Physionet/PhysioNetChallange/one_beat_out/524075,wfdb
524333.dat,400.0,0,I,0.3125,300,C:/Physionet/PhysioNetChallange/one_beat_out/524333,wfdb
524337.dat,400.0,0,I,0.885,300,C:/Physionet/PhysioNetChallange/one_beat_out/524337,wfdb
524338.dat,400.0,0,I,0.6825,300,C:/Physionet/PhysioNetChallange/one_beat_out/524338,wfdb
524344.dat,400.0,0,I,1.1275,300,C:/Physionet/PhysioNetChallange/one_beat_out/524344,wfdb
526355.dat,400.0,0,I,0.6275,300,C:/Physionet/PhysioNetChallange/one_beat_out/526355,wfdb
526357.dat,400.0,0,I,0.5125,300,C:/Physionet/PhysioNetChallange/one_beat_out/526357,wfdb
526359.dat,400.0,0,I,1.0625,300,C:/Physionet/PhysioNetChallange/one_beat_out/526359,wfdb
526362.dat,400.0,0,I,0.575,300,C:/Physionet/PhysioNetChallange/one_beat_out/526362,wfdb
526365.dat,400.0,0,I,0.9725,300,C:/Physionet/PhysioNetChallange/one_beat_out/526365,wfdb
526366.dat,400.0,0,I,0.3775,300,C:/Physionet/PhysioNetChallange/one_beat_out/526366,wfdb
526367.dat,400.0,0,I,0.3625,300,C:/Physionet/PhysioNetChallange/one_beat_out/526367,wfdb
526368.dat,400.0,0,I,1.0375,300,C:/Physionet/PhysioNetChallange/one_beat_out/526368,wfdb
526375.dat,400.0,0,I,0.97,300,C:/Physionet/PhysioNetChallange/one_beat_out/526375,wfdb
526378.dat,400.0,0,I,0.735,300,C:/Physionet/PhysioNetChallange/one_beat_out/526378,wfdb
526831.dat,400.0,0,I,0.5675,300,C:/Physionet/PhysioNetChallange/one_beat_out/526831,wfdb
526944.dat,400.0,0,I,0.82,300,C:/Physionet/PhysioNetChallange/one_beat_out/526944,wfdb
527680.dat,400.0,0,I,1.1975,300,C:/Physionet/PhysioNetChallange/one_beat_out/527680,wfdb
527682.dat,400.0,0,I,0.495,300,C:/Physionet/PhysioNetChallange/one_beat_out/527682,wfdb
527684.dat,400.0,0,I,1.08,300,C:/Physionet/PhysioNetChallange/one_beat_out/527684,wfdb
527686.dat,400.0,0,I,0.7675,300,C:/Physionet/PhysioNetChallange/one_beat_out/527686,wfdb
527687.dat,400.0,0,I,1.0125,300,C:/Physionet/PhysioNetChallange/one_beat_out/527687,wfdb
527692.dat,400.0,0,I,0.445,300,C:/Physionet/PhysioNetChallange/one_beat_out/527692,wfdb
527696.dat,400.0,0,I,0.5675,300,C:/Physionet/PhysioNetChallange/one_beat_out/527696,wfdb
527697.dat,400.0,0,I,0.745,300,C:/Physionet/PhysioNetChallange/one_beat_out/527697,wfdb
527700.dat,400.0,0,I,0.585,300,C:/Physionet/PhysioNetChallange/one_beat_out/527700,wfdb
527724.dat,400.0,0,I,0.8225,300,C:/Physionet/PhysioNetChallange/one_beat_out/527724,wfdb
527725.dat,400.0,0,I,0.9875,300,C:/Physionet/PhysioNetChallange/one_beat_out/527725,wfdb
527726.dat,400.0,0,I,0.5675,300,C:/Physionet/PhysioNetChallange/one_beat_out/527726,wfdb
527735.dat,400.0,0,I,0.66,300,C:/Physionet/PhysioNetChallange/one_beat_out/527735,wfdb
527755.dat,400.0,0,I,0.625,300,C:/Physionet/PhysioNetChallange/one_beat_out/527755,wfdb
527774.dat,400.0,0,I,0.42,300,C:/Physionet/PhysioNetChallange/one_beat_out/527774,wfdb
527792.dat,400.0,0,I,0.75,300,C:/Physionet/PhysioNetChallange/one_beat_out/527792,wfdb
527947.dat,400.0,0,I,0.3975,300,C:/Physionet/PhysioNetChallange/one_beat_out/527947,wfdb
527980.dat,400.0,0,I,0.955,300,C:/Physionet/PhysioNetChallange/one_beat_out/527980,wfdb
528017.dat,400.0,0,I,0.4675,300,C:/Physionet/PhysioNetChallange/one_beat_out/528017,wfdb
528106.dat,400.0,0,I,0.935,300,C:/Physionet/PhysioNetChallange/one_beat_out/528106,wfdb
528163.dat,400.0,0,I,0.6925,300,C:/Physionet/PhysioNetChallange/one_beat_out/528163,wfdb
528203.dat,400.0,0,I,0.5175,300,C:/Physionet/PhysioNetChallange/one_beat_out/528203,wfdb
528233.dat,400.0,0,I,0.395,300,C:/Physionet/PhysioNetChallange/one_beat_out/528233,wfdb
529171.dat,400.0,0,I,1.8975,300,C:/Physionet/PhysioNetChallange/one_beat_out/529171,wfdb
529186.dat,400.0,0,I,0.8675,300,C:/Physionet/PhysioNetChallange/one_beat_out/529186,wfdb
529257.dat,400.0,0,I,0.69,300,C:/Physionet/PhysioNetChallange/one_beat_out/529257,wfdb
529938.dat,400.0,0,I,1.155,300,C:/Physionet/PhysioNetChallange/one_beat_out/529938,wfdb
530900.dat,400.0,0,I,1.105,300,C:/Physionet/PhysioNetChallange/one_beat_out/530900,wfdb
531150.dat,400.0,0,I,0.7375,300,C:/Physionet/PhysioNetChallange/one_beat_out/531150,wfdb
531274.dat,400.0,0,I,1.24,300,C:/Physionet/PhysioNetChallange/one_beat_out/531274,wfdb
531365.dat,400.0,0,I,0.46,300,C:/Physionet/PhysioNetChallange/one_beat_out/531365,wfdb
531638.dat,400.0,0,I,1.015,300,C:/Physionet/PhysioNetChallange/one_beat_out/531638,wfdb
53326.dat,400.0,0,I,0.34,300,C:/Physionet/PhysioNetChallange/one_beat_out/53326,wfdb
534329.dat,400.0,0,I,0.3225,300,C:/Physionet/PhysioNetChallange/one_beat_out/534329,wfdb
534339.dat,400.0,0,I,1.2075,300,C:/Physionet/PhysioNetChallange/one_beat_out/534339,wfdb
534341.dat,400.0,0,I,0.495,300,C:/Physionet/PhysioNetChallange/one_beat_out/534341,wfdb
534343.dat,400.0,0,I,0.47,300,C:/Physionet/PhysioNetChallange/one_beat_out/534343,wfdb
535121.dat,400.0,0,I,0.5475,300,C:/Physionet/PhysioNetChallange/one_beat_out/535121,wfdb
535193.dat,400.0,0,I,0.4825,300,C:/Physionet/PhysioNetChallange/one_beat_out/535193,wfdb
535415.dat,400.0,0,I,0.345,300,C:/Physionet/PhysioNetChallange/one_beat_out/535415,wfdb
535478.dat,400.0,0,I,0.8625,300,C:/Physionet/PhysioNetChallange/one_beat_out/535478,wfdb
535664.dat,400.0,0,I,0.695,300,C:/Physionet/PhysioNetChallange/one_beat_out/535664,wfdb
535708.dat,400.0,0,I,0.6325,300,C:/Physionet/PhysioNetChallange/one_beat_out/535708,wfdb
536339.dat,400.0,0,I,1.325,300,C:/Physionet/PhysioNetChallange/one_beat_out/536339,wfdb
536686.dat,400.0,0,I,0.4875,300,C:/Physionet/PhysioNetChallange/one_beat_out/536686,wfdb
539094.dat,400.0,0,I,0.4,300,C:/Physionet/PhysioNetChallange/one_beat_out/539094,wfdb
539177.dat,400.0,0,I,0.36,300,C:/Physionet/PhysioNetChallange/one_beat_out/539177,wfdb
539205.dat,400.0,0,I,1.035,300,C:/Physionet/PhysioNetChallange/one_beat_out/539205,wfdb
539399.dat,400.0,0,I,0.675,300,C:/Physionet/PhysioNetChallange/one_beat_out/539399,wfdb
539409.dat,400.0,0,I,0.51,300,C:/Physionet/PhysioNetChallange/one_beat_out/539409,wfdb
539489.dat,400.0,0,I,1.1275,300,C:/Physionet/PhysioNetChallange/one_beat_out/539489,wfdb
539634.dat,400.0,0,I,0.815,300,C:/Physionet/PhysioNetChallange/one_beat_out/539634,wfdb
539903.dat,400.0,0,I,1.2775,300,C:/Physionet/PhysioNetChallange/one_beat_out/539903,wfdb
539938.dat,400.0,0,I,0.365,300,C:/Physionet/PhysioNetChallange/one_beat_out/539938,wfdb
539959.dat,400.0,0,I,0.9175,300,C:/Physionet/PhysioNetChallange/one_beat_out/539959,wfdb
539986.dat,400.0,0,I,1.0475,300,C:/Physionet/PhysioNetChallange/one_beat_out/539986,wfdb
539999.dat,400.0,0,I,0.635,300,C:/Physionet/PhysioNetChallange/one_beat_out/539999,wfdb
540029.dat,400.0,0,I,0.745,300,C:/Physionet/PhysioNetChallange/one_beat_out/540029,wfdb
540044.dat,400.0,0,I,1.3125,300,C:/Physionet/PhysioNetChallange/one_beat_out/540044,wfdb
540068.dat,400.0,0,I,0.91,300,C:/Physionet/PhysioNetChallange/one_beat_out/540068,wfdb
540073.dat,400.0,0,I,0.895,300,C:/Physionet/PhysioNetChallange/one_beat_out/540073,wfdb
541419.dat,400.0,0,I,1.2975,300,C:/Physionet/PhysioNetChallange/one_beat_out/541419,wfdb
54301.dat,400.0,0,I,0.63,300,C:/Physionet/PhysioNetChallange/one_beat_out/54301,wfdb
543268.dat,400.0,0,I,1.05,300,C:/Physionet/PhysioNetChallange/one_beat_out/543268,wfdb
543358.dat,400.0,0,I,1.3775,300,C:/Physionet/PhysioNetChallange/one_beat_out/543358,wfdb
543580.dat,400.0,0,I,1.155,300,C:/Physionet/PhysioNetChallange/one_beat_out/543580,wfdb
543796.dat,400.0,0,I,1.0875,300,C:/Physionet/PhysioNetChallange/one_beat_out/543796,wfdb
543798.dat,400.0,0,I,0.8725,300,C:/Physionet/PhysioNetChallange/one_beat_out/543798,wfdb
54584.dat,400.0,0,I,0.885,300,C:/Physionet/PhysioNetChallange/one_beat_out/54584,wfdb
54625.dat,400.0,0,I,0.3275,300,C:/Physionet/PhysioNetChallange/one_beat_out/54625,wfdb
54639.dat,400.0,0,I,0.315,300,C:/Physionet/PhysioNetChallange/one_beat_out/54639,wfdb
548442.dat,400.0,0,I,1.32,300,C:/Physionet/PhysioNetChallange/one_beat_out/548442,wfdb
548464.dat,400.0,0,I,0.7925,300,C:/Physionet/PhysioNetChallange/one_beat_out/548464,wfdb
548952.dat,400.0,0,I,0.94,300,C:/Physionet/PhysioNetChallange/one_beat_out/548952,wfdb
548954.dat,400.0,0,I,1.2475,300,C:/Physionet/PhysioNetChallange/one_beat_out/548954,wfdb
548955.dat,400.0,0,I,0.9525,300,C:/Physionet/PhysioNetChallange/one_beat_out/548955,wfdb
550646.dat,400.0,0,I,0.465,300,C:/Physionet/PhysioNetChallange/one_beat_out/550646,wfdb
551134.dat,400.0,0,I,0.8975,300,C:/Physionet/PhysioNetChallange/one_beat_out/551134,wfdb
551135.dat,400.0,0,I,0.535,300,C:/Physionet/PhysioNetChallange/one_beat_out/551135,wfdb
551179.dat,400.0,0,I,1.31,300,C:/Physionet/PhysioNetChallange/one_beat_out/551179,wfdb
551196.dat,400.0,0,I,0.9775,300,C:/Physionet/PhysioNetChallange/one_beat_out/551196,wfdb
55126.dat,400.0,0,I,1.185,300,C:/Physionet/PhysioNetChallange/one_beat_out/55126,wfdb
551782.dat,400.0,0,I,0.655,300,C:/Physionet/PhysioNetChallange/one_beat_out/551782,wfdb
551789.dat,400.0,0,I,0.6875,300,C:/Physionet/PhysioNetChallange/one_beat_out/551789,wfdb
551792.dat,400.0,0,I,0.7425,300,C:/Physionet/PhysioNetChallange/one_beat_out/551792,wfdb
551805.dat,400.0,0,I,1.1025,300,C:/Physionet/PhysioNetChallange/one_beat_out/551805,wfdb
551808.dat,400.0,0,I,0.4625,300,C:/Physionet/PhysioNetChallange/one_beat_out/551808,wfdb
551811.dat,400.0,0,I,0.7475,300,C:/Physionet/PhysioNetChallange/one_beat_out/551811,wfdb
551818.dat,400.0,0,I,0.3125,300,C:/Physionet/PhysioNetChallange/one_beat_out/551818,wfdb
551864.dat,400.0,0,I,0.495,300,C:/Physionet/PhysioNetChallange/one_beat_out/551864,wfdb
551868.dat,400.0,0,I,0.8975,300,C:/Physionet/PhysioNetChallange/one_beat_out/551868,wfdb
551876.dat,400.0,0,I,1.2175,300,C:/Physionet/PhysioNetChallange/one_beat_out/551876,wfdb
551877.dat,400.0,0,I,1.14,300,C:/Physionet/PhysioNetChallange/one_beat_out/551877,wfdb
551881.dat,400.0,0,I,1.0175,300,C:/Physionet/PhysioNetChallange/one_beat_out/551881,wfdb
551883.dat,400.0,0,I,1.085,300,C:/Physionet/PhysioNetChallange/one_beat_out/551883,wfdb
551886.dat,400.0,0,I,0.7125,300,C:/Physionet/PhysioNetChallange/one_beat_out/551886,wfdb
551891.dat,400.0,0,I,0.4175,300,C:/Physionet/PhysioNetChallange/one_beat_out/551891,wfdb
551894.dat,400.0,0,I,0.3375,300,C:/Physionet/PhysioNetChallange/one_beat_out/551894,wfdb
551896.dat,400.0,0,I,1.3625,300,C:/Physionet/PhysioNetChallange/one_beat_out/551896,wfdb
551898.dat,400.0,0,I,0.4675,300,C:/Physionet/PhysioNetChallange/one_beat_out/551898,wfdb
555247.dat,400.0,0,I,0.665,300,C:/Physionet/PhysioNetChallange/one_beat_out/555247,wfdb
560267.dat,400.0,0,I,0.965,300,C:/Physionet/PhysioNetChallange/one_beat_out/560267,wfdb
563666.dat,400.0,0,I,0.5125,300,C:/Physionet/PhysioNetChallange/one_beat_out/563666,wfdb
563807.dat,400.0,0,I,0.685,300,C:/Physionet/PhysioNetChallange/one_beat_out/563807,wfdb
56422.dat,400.0,0,I,0.7425,300,C:/Physionet/PhysioNetChallange/one_beat_out/56422,wfdb
56467.dat,400.0,0,I,0.6925,300,C:/Physionet/PhysioNetChallange/one_beat_out/56467,wfdb
56584.dat,400.0,0,I,0.555,300,C:/Physionet/PhysioNetChallange/one_beat_out/56584,wfdb
566325.dat,400.0,0,I,0.59,300,C:/Physionet/PhysioNetChallange/one_beat_out/566325,wfdb
567828.dat,400.0,0,I,0.6975,300,C:/Physionet/PhysioNetChallange/one_beat_out/567828,wfdb
569213.dat,400.0,0,I,0.78,300,C:/Physionet/PhysioNetChallange/one_beat_out/569213,wfdb
569215.dat,400.0,0,I,0.65,300,C:/Physionet/PhysioNetChallange/one_beat_out/569215,wfdb
569216.dat,400.0,0,I,1.0275,300,C:/Physionet/PhysioNetChallange/one_beat_out/569216,wfdb
569219.dat,400.0,0,I,0.89,300,C:/Physionet/PhysioNetChallange/one_beat_out/569219,wfdb
570641.dat,400.0,0,I,1.1225,300,C:/Physionet/PhysioNetChallange/one_beat_out/570641,wfdb
571036.dat,400.0,0,I,0.68,300,C:/Physionet/PhysioNetChallange/one_beat_out/571036,wfdb
571037.dat,400.0,0,I,0.5325,300,C:/Physionet/PhysioNetChallange/one_beat_out/571037,wfdb
571039.dat,400.0,0,I,0.4,300,C:/Physionet/PhysioNetChallange/one_beat_out/571039,wfdb
571046.dat,400.0,0,I,1.44,300,C:/Physionet/PhysioNetChallange/one_beat_out/571046,wfdb
571434.dat,400.0,0,I,0.92,300,C:/Physionet/PhysioNetChallange/one_beat_out/571434,wfdb
571802.dat,400.0,0,I,0.3175,300,C:/Physionet/PhysioNetChallange/one_beat_out/571802,wfdb
572649.dat,400.0,0,I,0.735,300,C:/Physionet/PhysioNetChallange/one_beat_out/572649,wfdb
572654.dat,400.0,0,I,0.6625,300,C:/Physionet/PhysioNetChallange/one_beat_out/572654,wfdb
572655.dat,400.0,0,I,0.7375,300,C:/Physionet/PhysioNetChallange/one_beat_out/572655,wfdb
572665.dat,400.0,0,I,1.035,300,C:/Physionet/PhysioNetChallange/one_beat_out/572665,wfdb
572683.dat,400.0,0,I,0.31,300,C:/Physionet/PhysioNetChallange/one_beat_out/572683,wfdb
572689.dat,400.0,0,I,0.4575,300,C:/Physionet/PhysioNetChallange/one_beat_out/572689,wfdb
572691.dat,400.0,0,I,0.7075,300,C:/Physionet/PhysioNetChallange/one_beat_out/572691,wfdb
574604.dat,400.0,0,I,0.3725,300,C:/Physionet/PhysioNetChallange/one_beat_out/574604,wfdb
576831.dat,400.0,0,I,0.705,300,C:/Physionet/PhysioNetChallange/one_beat_out/576831,wfdb
576836.dat,400.0,0,I,0.7025,300,C:/Physionet/PhysioNetChallange/one_beat_out/576836,wfdb
576840.dat,400.0,0,I,0.3375,300,C:/Physionet/PhysioNetChallange/one_beat_out/576840,wfdb
576857.dat,400.0,0,I,0.77,300,C:/Physionet/PhysioNetChallange/one_beat_out/576857,wfdb
576868.dat,400.0,0,I,0.865,300,C:/Physionet/PhysioNetChallange/one_beat_out/576868,wfdb
576872.dat,400.0,0,I,0.7225,300,C:/Physionet/PhysioNetChallange/one_beat_out/576872,wfdb
576875.dat,400.0,0,I,0.895,300,C:/Physionet/PhysioNetChallange/one_beat_out/576875,wfdb
576878.dat,400.0,0,I,1.065,300,C:/Physionet/PhysioNetChallange/one_beat_out/576878,wfdb
576884.dat,400.0,0,I,1.3525,300,C:/Physionet/PhysioNetChallange/one_beat_out/576884,wfdb
576885.dat,400.0,0,I,1.0975,300,C:/Physionet/PhysioNetChallange/one_beat_out/576885,wfdb
576888.dat,400.0,0,I,0.7775,300,C:/Physionet/PhysioNetChallange/one_beat_out/576888,wfdb
576889.dat,400.0,0,I,0.7625,300,C:/Physionet/PhysioNetChallange/one_beat_out/576889,wfdb
576892.dat,400.0,0,I,0.95,300,C:/Physionet/PhysioNetChallange/one_beat_out/576892,wfdb
576898.dat,400.0,0,I,0.61,300,C:/Physionet/PhysioNetChallange/one_beat_out/576898,wfdb
576901.dat,400.0,0,I,0.6525,300,C:/Physionet/PhysioNetChallange/one_beat_out/576901,wfdb
576912.dat,400.0,0,I,0.8175,300,C:/Physionet/PhysioNetChallange/one_beat_out/576912,wfdb
576915.dat,400.0,0,I,0.635,300,C:/Physionet/PhysioNetChallange/one_beat_out/576915,wfdb
